Geneid	Ch_A1_featurecounts.txt	Ch_A2_featurecounts.txt	Ch_A3_featurecounts.txt	Ch_B1_featurecounts.txt	Ch_B2_featurecounts.txt	Ch_B3_featurecounts.txt	Ch_C1_featurecounts.txt	Ch_C2_featurecounts.txt	Ch_C3_featurecounts.txt	external_gene_name
ENSG00000234271	0	1	0	0	2	0	2	0	0	
ENSG00000234272	0	0	0	0	0	0	0	8	0	RPL30P2
ENSG00000234273	2	2	1	0	0	0	2	2	0	
ENSG00000234274	0	0	0	0	0	0	0	0	0	COX7BP2
ENSG00000234275	2	0	0	0	0	0	0	0	0	
ENSG00000234276	0	0	0	0	0	0	0	0	0	SDR42E1P3
ENSG00000234277	0	0	0	0	0	0	0	0	0	LINC01641
ENSG00000234278	0	0	0	0	0	0	0	0	0	PRR20E
ENSG00000234279	1	0	4	0	1	0	0	0	0	LINC01937
ENSG00000234281	0	2	2	0	2	4	4	0	0	LANCL1-AS1
ENSG00000234282	2	0	12	3	12	1	6	5	2	
ENSG00000234284	60	100	113	164	121	100	100	113	75	ZNF879
ENSG00000234285	0	0	0	0	0	0	0	0	0	GAPDHP49
ENSG00000234286	84	80	90	108	141	115	99	149	117	
ENSG00000234287	225	162	115	198	233	235	84	118	249	RPS27P4
ENSG00000234288	0	0	0	4	0	0	0	0	0	OR1AA1P
ENSG00000234289	5	1	2	5	1	6	5	2	5	H2BC12L
ENSG00000234292	0	0	0	0	0	0	0	0	0	
ENSG00000234293	0	0	0	0	0	0	0	0	0	BACH1-IT3
ENSG00000234296	7	18	25	3	11	6	42	44	14	NA
ENSG00000234297	3	8	5	9	12	2	4	3	2	PSIP1P1
ENSG00000234300	0	0	0	0	0	0	0	0	0	LINC00229
ENSG00000234303	2	0	0	0	0	0	0	0	0	CLYBL-AS1
ENSG00000234304	0	0	0	0	0	0	0	0	0	SGO1P2
ENSG00000234306	0	0	0	0	0	0	0	2	0	NA
ENSG00000234308	0	0	0	0	0	0	0	0	0	LINC01878
ENSG00000234309	0	0	0	0	0	0	0	0	0	SLC25A18P1
ENSG00000234311	0	0	0	0	0	0	2	3	6	LINC03068
ENSG00000234312	0	0	0	0	0	0	0	0	0	SAPCD2P4
ENSG00000234315	0	1	0	4	0	6	1	4	0	OSTCP5
ENSG00000234318	0	0	2	4	0	0	0	8	2	
ENSG00000234319	0	0	0	0	0	0	0	0	0	RPS12P2
ENSG00000234322	2	4	7	11	5	2	9	3	1	ST13P18
ENSG00000234323	2	2	4	0	0	0	0	0	0	LINC01505
ENSG00000234324	0	0	0	0	0	0	2	3	0	RPL9P2
ENSG00000234325	0	0	0	0	0	1	0	0	0	MRPS10P2
ENSG00000234327	206	133	104	174	129	188	125	205	201	ZNF232-AS1
ENSG00000234329	0	10	9	8	1	3	6	6	15	RPL7AP16
ENSG00000234332	7	11	4	9	4	4	9	6	1	BCAS2P2
ENSG00000234333	0	0	0	0	0	0	0	0	0	CYCSP53
ENSG00000234335	11	0	9	6	3	8	1	3	4	RPS4XP11
ENSG00000234336	4	4	1	4	1	2	4	6	4	JAZF1-AS1
ENSG00000234337	13	30	17	15	29	19	21	33	12	
ENSG00000234338	5	52	57	5	65	14	88	94	1	
ENSG00000234340	0	0	0	0	0	0	0	0	0	
ENSG00000234345	4	6	8	9	1	2	11	18	0	ELF2P1
ENSG00000234349	0	0	0	0	0	0	0	0	0	GLUD1P9
ENSG00000234350	27	9	14	36	28	25	28	20	28	ERICH2-DT
ENSG00000234352	0	2	2	14	10	6	0	2	0	
ENSG00000234353	0	0	0	0	0	0	0	0	0	
ENSG00000234354	10	10	8	4	14	10	8	7	6	RPS26P47
ENSG00000234355	0	0	0	0	0	0	1	3	0	FTH1P27
ENSG00000234356	0	0	0	0	0	0	0	0	0	
ENSG00000234358	0	0	0	0	0	0	0	0	0	RPL7AP42
ENSG00000234359	0	0	0	0	0	0	0	0	0	ELK1P1
ENSG00000234360	0	0	0	0	0	0	0	0	0	
ENSG00000234361	0	0	0	0	0	0	0	0	0	
ENSG00000234362	2	2	6	0	0	0	2	4	10	LINC01914
ENSG00000234363	0	0	0	0	0	0	0	0	0	PPIAP27
ENSG00000234367	2	1	0	4	1	0	12	2	10	PFN1P3
ENSG00000234369	9	4	7	13	1	6	3	1	3	TATDN1P1
ENSG00000234371	0	0	0	0	0	0	4	1	0	RPSAP31
ENSG00000234373	44	70	51	52	34	37	107	99	58	SNX18P7
ENSG00000234376	0	0	0	0	0	0	0	0	0	UBTFL2
ENSG00000234377	0	0	0	0	0	0	0	0	0	OBI1-AS1
ENSG00000234378	0	0	0	0	0	0	0	0	0	
ENSG00000234379	0	0	0	0	0	0	0	0	0	HMGB1P48
ENSG00000234380	0	0	0	0	0	0	0	0	0	LINC01426
ENSG00000234381	0	0	0	0	0	0	0	0	0	MED15P7
ENSG00000234382	0	0	1	0	0	0	0	0	0	
ENSG00000234383	2	2	14	2	9	14	19	3	5	CTBP2P8
ENSG00000234384	0	0	0	0	0	0	0	0	0	LINC01049
ENSG00000234385	0	0	0	0	0	0	0	0	0	RCC2P1
ENSG00000234386	0	0	0	0	0	0	0	0	0	OR7E162P
ENSG00000234387	0	0	0	0	0	0	0	0	0	
ENSG00000234388	0	0	0	0	0	0	0	0	0	TXNP3
ENSG00000234389	0	0	0	0	0	0	0	0	0	
ENSG00000234390	32	20	62	34	34	29	53	26	50	USP27X-DT
ENSG00000234391	0	0	0	0	0	0	0	0	0	
ENSG00000234393	0	2	0	0	9	4	0	5	1	
ENSG00000234394	0	0	0	0	0	0	0	0	0	LINC03025
ENSG00000234396	1	0	0	0	0	0	0	1	0	
ENSG00000234397	0	0	0	2	1	1	0	0	0	PPIAP34
ENSG00000234398	0	0	0	0	0	0	0	0	0	
ENSG00000234399	0	0	0	0	0	0	0	0	0	RBMY2XP
ENSG00000234402	0	0	0	0	0	0	0	0	0	ELK2BP
ENSG00000234404	0	0	0	0	0	0	0	0	0	SPRYD7P1
ENSG00000234405	25	31	15	33	55	19	33	50	16	NA
ENSG00000234406	0	0	0	0	0	0	0	0	0	
ENSG00000234409	589	513	861	688	514	606	984	817	737	CCDC188
ENSG00000234413	0	0	0	0	0	0	0	0	0	MPV17L2P1
ENSG00000234414	0	0	0	0	0	0	0	0	0	RBMY1A1
ENSG00000234415	0	0	0	0	0	0	0	0	0	RPL5P7
ENSG00000234418	0	0	0	0	0	0	0	0	0	
ENSG00000234419	2	1	0	0	1	0	4	0	0	CICP13
ENSG00000234420	0	0	0	0	0	0	0	0	0	ZNF37BP
ENSG00000234421	0	0	0	0	0	0	0	0	0	SLC25A5P4
ENSG00000234422	0	0	0	0	0	0	0	0	0	UBE2WP1
ENSG00000234423	32	47	28	27	12	17	67	49	17	LINC01250
ENSG00000234424	2	0	4	1	0	0	0	0	0	
ENSG00000234425	0	0	0	0	0	0	0	0	0	
ENSG00000234426	0	0	0	0	0	0	0	0	0	
ENSG00000234427	2	0	0	4	2	0	0	0	0	
ENSG00000234428	0	0	0	0	0	0	0	0	0	
ENSG00000234429	0	0	0	0	0	0	0	0	0	ANKRD11P1
ENSG00000234431	0	0	0	0	0	0	0	0	0	
ENSG00000234432	43	21	35	27	23	21	54	43	22	LINC02983
ENSG00000234435	0	0	0	0	0	0	1	0	0	LINC01432
ENSG00000234436	0	0	0	0	0	0	0	0	0	
ENSG00000234438	0	0	0	0	0	0	0	0	0	KBTBD13
ENSG00000234439	0	0	0	0	0	0	0	0	0	KRT18P2
ENSG00000234441	0	0	0	0	0	0	0	0	0	
ENSG00000234442	0	0	0	0	0	0	0	0	0	
ENSG00000234444	843	890	1034	877	965	776	759	875	599	ZNF736
ENSG00000234445	0	0	0	1	0	0	0	0	0	FGF14-AS1
ENSG00000234446	0	0	0	0	0	0	0	0	0	
ENSG00000234448	0	0	0	0	0	0	0	0	0	
ENSG00000234450	0	0	0	0	6	1	6	5	3	
ENSG00000234451	0	0	0	0	0	0	0	0	0	
ENSG00000234452	0	0	0	0	0	0	0	0	0	SLC16A12-AS1
ENSG00000234455	0	0	0	0	0	0	0	1	0	
ENSG00000234456	1778	2486	2741	2412	3357	2416	1615	2660	2357	MAGI2-AS3
ENSG00000234457	0	0	2	0	0	0	0	6	6	
ENSG00000234458	0	0	0	0	0	0	0	0	2	OR7E130P
ENSG00000234459	0	0	4	0	8	0	2	2	0	
ENSG00000234460	0	0	0	0	0	0	0	0	0	
ENSG00000234463	0	0	0	0	0	0	0	0	0	COX6CP12
ENSG00000234464	0	0	0	0	0	0	0	0	0	
ENSG00000234465	13	8	10	7	12	2	0	4	5	PINLYP
ENSG00000234466	0	0	0	0	0	0	0	0	0	HDGFL3P1
ENSG00000234467	0	0	0	0	0	0	0	0	0	SLC25A1P2
ENSG00000234469	0	0	0	0	0	0	0	0	0	CLDN34
ENSG00000234471	2	2	4	0	3	0	1	0	0	
ENSG00000234473	0	0	0	0	4	0	0	0	0	ZNF101P2
ENSG00000234474	0	0	0	0	0	0	0	0	0	MIR3663HG
ENSG00000234476	0	4	0	1	0	1	2	4	0	LINC02765
ENSG00000234477	0	0	0	0	0	0	0	0	0	
ENSG00000234478	0	2	1	1	2	2	0	0	0	ACBD3-AS1
ENSG00000234479	0	0	0	0	0	0	0	0	0	AP1B1P1
ENSG00000234480	0	0	0	0	0	0	0	0	0	MTCO2P18
ENSG00000234481	0	0	0	0	0	0	0	0	0	
ENSG00000234484	0	0	0	0	0	0	0	0	0	
ENSG00000234485	0	0	0	0	0	0	0	0	0	OR7E46P
ENSG00000234488	0	0	0	0	0	0	0	0	0	RPL27P6
ENSG00000234489	0	0	0	0	0	0	0	0	0	ALDH7A1P4
ENSG00000234491	0	0	0	0	0	0	0	0	0	HNRNPA1P51
ENSG00000234492	4	7	8	7	12	7	15	11	11	RPL34-DT
ENSG00000234493	0	0	0	0	0	0	0	0	0	RHOXF1P1
ENSG00000234494	53	91	105	64	107	129	88	130	59	SP2-AS1
ENSG00000234496	0	0	0	0	0	0	0	0	0	MRPS21P1
ENSG00000234497	0	0	0	0	0	0	0	0	0	ERICH3-AS1
ENSG00000234498	4	1	1	12	1	6	3	7	3	RPL13AP20
ENSG00000234500	18	5	10	21	2	7	6	14	1	
ENSG00000234502	0	0	0	0	0	0	0	0	0	FYTTD1P1
ENSG00000234503	0	0	0	0	0	0	0	0	0	
ENSG00000234504	12	0	2	0	0	0	0	4	0	
ENSG00000234506	0	0	0	0	0	0	0	0	0	LINC01506
ENSG00000234509	12	4	3	3	0	1	14	7	1	SOD1-DT
ENSG00000234511	0	0	0	0	0	0	0	0	0	C5orf58
ENSG00000234512	0	0	0	0	0	0	0	0	0	TLR12P
ENSG00000234513	0	0	1	0	2	0	0	2	1	
ENSG00000234515	0	0	0	0	0	0	0	0	0	PPP1R2P1
ENSG00000234518	128	102	112	72	108	77	64	96	117	PTGES3P1
ENSG00000234519	0	0	0	0	0	0	0	0	0	
ENSG00000234520	0	0	0	0	0	0	0	0	0	HRAT17
ENSG00000234521	0	0	0	0	0	0	0	0	0	
ENSG00000234522	0	4	4	5	4	4	2	9	4	
ENSG00000234523	2	0	0	0	0	0	0	2	0	NDUFB1P2
ENSG00000234524	0	0	0	0	0	0	0	0	0	RPL12P43
ENSG00000234527	0	0	0	0	0	0	0	0	0	PCDH9-AS1
ENSG00000234529	0	0	0	0	0	0	0	0	0	GAPDHP19
ENSG00000234534	0	0	0	0	6	0	0	0	0	CSNK1G2P1
ENSG00000234535	0	0	0	0	0	0	0	0	0	
ENSG00000234537	13	15	35	6	13	33	28	30	15	
ENSG00000234538	0	0	0	0	0	0	0	0	0	ZNF114P1
ENSG00000234540	0	0	0	0	0	0	0	0	0	NA
ENSG00000234541	0	0	0	0	0	0	0	0	0	CHEK2P5
ENSG00000234542	0	0	0	0	0	0	0	0	0	
ENSG00000234544	0	0	0	0	0	0	0	0	0	PTGES3P5
ENSG00000234545	757	707	731	788	657	718	155	608	700	FAM133B
ENSG00000234546	20	19	30	47	17	17	45	59	27	LNCTAM34A
ENSG00000234548	0	0	0	0	0	0	0	6	0	LINC02020
ENSG00000234551	0	0	0	0	2	0	0	1	0	LINC01309
ENSG00000234553	0	0	1	0	0	0	0	0	0	
ENSG00000234556	0	0	0	0	0	0	0	0	0	LINC00701
ENSG00000234557	0	0	0	0	0	0	0	0	0	PPIAP90
ENSG00000234558	0	0	5	1	5	1	4	2	0	API5P1
ENSG00000234559	0	0	0	0	0	0	0	0	0	RPL22P7
ENSG00000234560	0	0	0	0	0	0	0	0	0	OR10G8
ENSG00000234562	0	0	0	0	0	0	0	0	0	TPMTP2
ENSG00000234564	0	0	0	0	0	0	0	0	0	HSPA8P20
ENSG00000234565	0	0	0	0	0	0	0	0	0	COX6B1P1
ENSG00000234566	0	0	4	1	0	0	0	0	0	RPL7AP71
ENSG00000234567	0	1	1	0	1	3	0	0	0	
ENSG00000234568	0	0	0	0	0	0	0	0	0	BIN2P1
ENSG00000234569	0	0	0	0	0	0	0	4	0	RAD1P1
ENSG00000234570	0	0	0	0	0	0	0	0	0	ZFRP1
ENSG00000234571	0	0	0	0	0	0	0	0	0	H2BP2
ENSG00000234572	0	0	0	0	0	0	0	0	0	LINC01800
ENSG00000234573	0	0	0	0	0	0	0	0	0	RPS21P7
ENSG00000234575	2	0	0	2	0	0	2	0	0	CTSLP8
ENSG00000234576	0	0	0	0	0	0	0	0	0	MTND1P26
ENSG00000234577	0	0	0	3	0	0	0	0	0	SYNE1-AS1
ENSG00000234578	0	0	0	0	0	0	0	0	0	
ENSG00000234579	0	0	0	0	0	0	0	0	0	
ENSG00000234580	0	0	0	0	0	0	0	0	0	
ENSG00000234583	0	0	0	0	0	0	0	0	0	TSPY19P
ENSG00000234584	3	0	0	0	2	0	0	1	0	
ENSG00000234585	1	7	1	1	1	10	1	0	7	CCT6P3
ENSG00000234586	0	0	0	0	0	0	0	0	0	
ENSG00000234587	0	0	0	0	0	0	0	0	0	MRPL50P1
ENSG00000234588	0	0	0	0	0	0	0	0	0	FABP5P14
ENSG00000234589	0	1	1	0	0	1	0	0	2	RPL13AP24
ENSG00000234590	0	0	0	0	0	0	0	0	0	GNG5P5
ENSG00000234592	0	0	0	0	0	0	0	4	0	TJAP1P1
ENSG00000234593	0	0	0	0	0	0	0	0	0	KAZN-AS1
ENSG00000234594	0	0	0	0	0	0	0	0	0	MTCO1P58
ENSG00000234595	0	0	0	0	1	0	0	0	0	
ENSG00000234597	0	0	0	0	0	0	0	0	0	
ENSG00000234601	0	0	0	0	0	0	2	2	0	CHRM3-AS1
ENSG00000234602	0	0	2	0	0	0	0	0	0	MCIDAS
ENSG00000234604	0	0	0	0	0	0	1	0	0	
ENSG00000234607	0	2	0	0	0	0	0	0	0	
ENSG00000234608	510	310	451	648	377	576	398	451	536	MAPKAPK5-AS1
ENSG00000234611	0	0	0	0	0	0	0	0	0	OR2AT2P
ENSG00000234612	0	0	0	0	0	0	0	0	0	H2AZP5
ENSG00000234613	0	0	0	0	0	0	0	0	0	
ENSG00000234614	21	26	15	6	5	1	35	20	2	C2CD4D-AS1
ENSG00000234616	1207	1883	1956	1446	1712	1274	2572	2645	1029	JRK
ENSG00000234617	4	4	1	13	7	9	2	0	4	SNRK-AS1
ENSG00000234618	67	10	30	28	25	40	31	49	31	RPSAP9
ENSG00000234619	0	0	0	1	0	0	0	0	0	RPL7P11
ENSG00000234620	0	0	0	0	0	0	0	0	0	PUDPP1
ENSG00000234622	0	0	0	0	0	0	0	0	0	
ENSG00000234624	0	0	0	0	0	0	0	0	0	
ENSG00000234625	0	0	0	0	0	0	0	0	0	LINC00380
ENSG00000234626	0	0	0	0	0	0	2	0	0	
ENSG00000234627	0	0	0	0	0	0	0	0	0	NUS1P3
ENSG00000234629	4	26	38	11	46	27	42	42	8	WDR82P1
ENSG00000234630	2	5	8	4	13	6	5	5	0	
ENSG00000234632	0	0	0	0	0	0	2	0	0	NECAP1P2
ENSG00000234634	0	0	0	0	0	0	0	0	2	LINC02093
ENSG00000234636	19	12	22	15	18	16	11	17	7	MED14OS
ENSG00000234637	0	0	0	0	0	0	0	0	0	RPS19P6
ENSG00000234638	0	0	0	0	0	0	0	0	0	
ENSG00000234639	0	0	0	0	2	0	0	0	0	
ENSG00000234640	0	0	0	0	0	0	0	0	0	
ENSG00000234644	0	0	0	0	0	0	0	0	0	OTX2P1
ENSG00000234645	0	0	1	0	1	0	0	0	0	YWHAEP5
ENSG00000234646	0	0	0	0	0	0	0	0	0	
ENSG00000234647	0	0	0	0	0	0	0	0	0	
ENSG00000234648	25	28	30	26	26	30	25	17	9	
ENSG00000234650	0	0	1	0	0	0	0	0	0	PCCA-AS1
ENSG00000234652	0	0	0	0	0	0	0	0	0	AGPAT5P1
ENSG00000234653	0	0	0	0	0	0	0	0	0	LRRTM4-AS1
ENSG00000234655	0	0	0	0	0	0	0	0	0	OR7E155P
ENSG00000234658	0	0	0	0	0	0	0	0	0	RPL21P73
ENSG00000234660	0	0	0	0	0	0	0	0	0	LINC00440
ENSG00000234661	0	0	0	0	0	1	0	2	0	CHL1-AS1
ENSG00000234663	0	0	2	0	0	0	0	0	0	LINC01934
ENSG00000234664	142	118	101	86	110	117	103	118	107	HMGN2P5
ENSG00000234665	0	1	1	1	0	1	0	0	0	LERFS
ENSG00000234667	0	0	0	0	0	0	0	0	0	ACTL11P
ENSG00000234670	0	0	0	0	0	0	0	0	0	OR6C64P
ENSG00000234671	0	0	0	0	0	0	0	0	0	MTCYBP5
ENSG00000234675	0	0	0	0	0	0	0	0	0	
ENSG00000234676	1	1	0	6	0	0	5	2	0	IFT74-AS1
ENSG00000234677	0	0	0	0	0	0	0	0	0	NA
ENSG00000234678	43	50	74	131	65	111	84	75	95	ELF3-AS1
ENSG00000234680	0	0	0	0	0	0	0	0	0	VN2R3P
ENSG00000234682	0	0	0	0	0	0	0	0	0	VDAC2P4
ENSG00000234683	0	0	0	0	0	0	0	0	0	
ENSG00000234684	86	82	77	84	69	88	116	112	81	SDCBP2-AS1
ENSG00000234685	0	0	0	0	0	0	0	0	0	NUS1P2
ENSG00000234686	0	0	0	0	0	0	0	0	0	
ENSG00000234688	2	2	4	6	3	2	3	4	1	CACNG2-DT
ENSG00000234690	111	73	100	130	77	173	140	91	131	EPCAM-DT
ENSG00000234692	0	8	0	0	0	0	1	0	0	
ENSG00000234693	2	0	0	0	1	1	0	0	2	RIPOR3-AS1
ENSG00000234694	4	4	0	3	0	3	9	0	0	CDC20-DT
ENSG00000234695	2	11	5	24	13	10	31	22	31	TFPI2-DT
ENSG00000234696	0	0	0	0	0	0	0	0	0	GPR50-AS1
ENSG00000234698	0	0	0	0	0	0	0	0	0	NA
ENSG00000234699	4	0	0	0	0	0	0	0	0	
ENSG00000234700	0	0	0	0	0	0	0	0	0	MTCO1P8
ENSG00000234701	0	0	0	0	0	0	0	0	0	PRDX3P3
ENSG00000234702	1	0	0	1	0	1	0	0	0	VDAC1P3
ENSG00000234703	0	0	0	0	0	0	0	0	0	
ENSG00000234705	0	0	0	0	0	0	0	0	0	HMGA1P4
ENSG00000234706	0	0	0	0	0	0	0	0	0	PRUNE1P1
ENSG00000234707	13	7	8	34	17	12	39	17	20	SEC61G-DT
ENSG00000234709	0	2	0	0	0	0	0	0	6	UPF3AP3
ENSG00000234710	0	0	0	0	1	0	0	0	0	
ENSG00000234711	0	1	0	0	0	1	0	0	0	TUBB8P11
ENSG00000234712	0	0	0	0	0	0	0	0	0	
ENSG00000234713	0	0	0	0	0	0	0	0	0	
ENSG00000234714	0	0	0	0	0	0	0	0	0	
ENSG00000234715	2	13	1	10	12	16	5	4	3	SLC26A5-AS1
ENSG00000234716	0	0	0	0	0	0	0	0	0	
ENSG00000234717	0	0	0	0	0	0	0	0	0	TMEM212-AS1
ENSG00000234718	0	0	0	0	0	0	0	0	0	
ENSG00000234719	2	5	4	2	2	6	6	0	1	NPIPB2
ENSG00000234720	0	0	0	0	0	0	0	0	0	ATP5F1AP8
ENSG00000234721	0	0	0	0	0	0	0	0	0	LINC02092
ENSG00000234722	0	0	2	0	1	0	2	11	0	LINC01287
ENSG00000234723	0	0	0	0	0	0	0	0	0	FCRL4P1
ENSG00000234724	8	0	1	0	3	0	0	4	0	HDAC1P1
ENSG00000234726	0	0	0	0	0	0	0	0	0	
ENSG00000234730	0	0	0	0	0	0	0	0	0	
ENSG00000234731	0	0	0	0	0	0	0	0	0	MTND4LP16
ENSG00000234732	0	0	0	0	0	0	0	0	0	RPEP5
ENSG00000234735	0	0	0	0	0	0	0	0	0	RPS25P10
ENSG00000234736	0	0	0	0	0	0	0	0	0	FAM170B-AS1
ENSG00000234737	0	0	0	0	0	0	0	0	0	KRT18P15
ENSG00000234740	3	3	8	10	2	2	7	4	5	
ENSG00000234741	6891	4074	4871	7929	4114	6656	5353	4703	7121	GAS5
ENSG00000234742	30	7	21	35	20	24	17	26	35	RPL17P18
ENSG00000234743	275	234	239	238	219	284	302	262	350	EIF5AP4
ENSG00000234744	0	0	0	0	0	0	0	0	0	USP9YP26
ENSG00000234745	83	47	26	163	72	97	194	171	236	HLA-B
ENSG00000234748	0	0	0	0	0	0	0	0	0	
ENSG00000234749	0	0	0	0	0	0	0	0	0	FAM90A21P
ENSG00000234750	10	4	4	8	2	12	23	10	8	RPS2P53
ENSG00000234751	0	0	0	0	0	0	0	0	0	RPL15P16
ENSG00000234752	0	0	0	0	0	0	0	0	0	LINC02676
ENSG00000234753	16	5	13	24	6	23	27	22	20	FOXP4-AS1
ENSG00000234754	2	1	4	5	1	2	7	6	2	LINC02817
ENSG00000234756	0	0	0	0	0	0	0	0	0	LINC02621
ENSG00000234758	0	0	0	0	0	0	0	0	1	
ENSG00000234761	0	0	0	0	0	0	0	0	0	MGAT4FP
ENSG00000234763	0	0	0	0	0	0	0	0	0	
ENSG00000234764	0	3	6	4	1	0	5	6	1	E2F6P1
ENSG00000234765	0	0	0	0	0	0	0	0	0	ELL2P3
ENSG00000234766	0	2	0	0	4	1	0	0	0	LINC01496
ENSG00000234767	0	0	0	0	0	0	0	0	0	LINC01052
ENSG00000234768	0	0	0	0	0	0	0	0	0	
ENSG00000234769	147	158	125	169	101	123	187	151	155	WASH4P
ENSG00000234770	0	0	0	0	0	0	0	0	0	GULOP
ENSG00000234771	142	224	263	255	181	236	122	141	74	SLC25A25-AS1
ENSG00000234772	12	1	5	2	8	8	5	8	2	LINC00412
ENSG00000234773	0	0	0	0	0	0	0	0	0	
ENSG00000234775	0	0	0	0	0	0	0	0	0	
ENSG00000234776	17	19	12	5	3	17	17	12	15	FREY1
ENSG00000234777	0	0	0	0	0	0	0	0	0	LINC02529
ENSG00000234779	17	5	2	21	13	45	7	17	7	BNC2-AS1
ENSG00000234780	0	0	0	0	0	0	0	0	0	
ENSG00000234781	1	0	4	0	3	0	3	0	0	LINC01103
ENSG00000234782	32	14	25	20	15	36	10	24	37	TPT1P9
ENSG00000234784	0	0	0	0	0	0	0	0	0	
ENSG00000234785	19	8	10	20	11	11	19	8	10	EEF1GP5
ENSG00000234787	0	0	0	0	0	0	0	0	0	LINC00458
ENSG00000234788	0	2	0	1	0	0	2	0	0	HSPA8P3
ENSG00000234789	8	15	19	11	24	14	26	19	19	
ENSG00000234790	0	0	0	0	0	0	0	0	0	NUTF2P4
ENSG00000234791	0	0	0	0	0	0	0	0	0	
ENSG00000234792	0	0	0	0	0	0	0	0	0	
ENSG00000234793	0	0	0	0	1	0	1	0	0	
ENSG00000234795	0	0	0	0	0	0	0	0	0	RFTN1P1
ENSG00000234796	2	0	0	0	0	0	0	0	0	
ENSG00000234797	273	159	127	271	169	279	126	162	281	RPS3AP6
ENSG00000234800	0	0	0	0	0	1	0	0	0	PCMTD1P3
ENSG00000234801	21	8	12	5	5	6	8	9	15	MORF4
ENSG00000234803	0	0	0	0	0	0	0	0	0	FAM197Y2
ENSG00000234805	0	0	0	0	0	0	0	0	0	FAM151AP1
ENSG00000234806	0	3	0	1	0	0	0	0	0	RPL26P29
ENSG00000234807	10	0	8	4	0	4	10	7	13	JUN-DT
ENSG00000234810	0	0	0	0	0	0	0	0	0	NA
ENSG00000234811	0	0	0	0	0	0	0	0	0	
ENSG00000234812	0	0	0	0	0	0	0	0	0	
ENSG00000234813	0	0	0	0	0	0	0	0	0	
ENSG00000234814	8	20	18	4	15	9	39	5	13	SVIL2P
ENSG00000234816	2	1	0	0	0	0	2	0	0	H2AC5P
ENSG00000234817	4	8	2	0	5	2	0	9	0	ECI2-DT
ENSG00000234818	0	2	0	0	0	0	0	0	0	
ENSG00000234819	0	1	0	1	3	0	0	0	0	
ENSG00000234821	0	0	0	0	0	0	0	0	0	MRPS33P4
ENSG00000234825	6	5	6	19	5	4	1	2	1	XRCC6P2
ENSG00000234826	0	0	0	0	0	0	0	0	0	
ENSG00000234828	0	0	0	0	0	0	0	0	0	IQCM
ENSG00000234829	0	0	0	0	0	0	0	0	0	IFNA17
ENSG00000234830	0	0	0	0	0	0	0	0	0	FAM197Y9
ENSG00000234832	2	4	3	0	0	0	6	2	4	NXT1-AS1
ENSG00000234835	0	2	6	2	0	2	1	0	0	PHB1P13
ENSG00000234837	0	0	0	0	0	0	0	0	0	
ENSG00000234838	0	0	0	0	0	0	0	0	1	PPIAP78
ENSG00000234839	0	0	0	0	0	0	0	0	0	RPS26P30
ENSG00000234840	0	0	0	0	0	0	0	0	0	LINC01239
ENSG00000234841	2	0	3	1	2	0	0	0	0	
ENSG00000234842	0	0	0	0	0	0	0	0	0	MTCO2P16
ENSG00000234844	0	0	0	0	0	0	0	0	0	CDC42P2
ENSG00000234848	1	2	0	0	0	0	0	0	0	
ENSG00000234850	0	0	0	0	0	0	0	0	0	MTND2P3
ENSG00000234851	0	0	0	4	0	0	1	0	1	RPL23AP42
ENSG00000234853	0	0	0	0	0	0	0	0	0	NDUFA5P3
ENSG00000234854	0	0	0	0	0	0	0	2	0	LINC00676
ENSG00000234855	0	0	0	0	0	0	0	0	0	SLIT1-AS1
ENSG00000234857	0	0	0	0	0	0	0	0	0	HNRNPUL2-BSCL2
ENSG00000234859	0	0	0	0	0	0	0	0	0	
ENSG00000234860	0	3	0	0	1	1	1	0	0	
ENSG00000234861	0	0	0	0	0	0	0	0	0	ATP5F1AP1
ENSG00000234862	0	0	0	0	0	0	0	0	0	
ENSG00000234863	0	0	0	0	0	0	0	0	0	
ENSG00000234864	0	0	0	0	0	0	0	0	0	LINC02632
ENSG00000234865	0	0	1	0	0	0	0	0	0	ADH5P5
ENSG00000234869	2	10	19	13	6	17	10	4	13	LINC02925
ENSG00000234872	0	0	0	0	0	0	0	0	0	
ENSG00000234877	0	0	0	0	0	0	0	0	0	
ENSG00000234878	0	0	0	0	0	0	0	0	0	HSPE1P1
ENSG00000234880	13	9	2	11	6	9	23	9	2	LINC00163
ENSG00000234881	0	0	0	0	0	0	0	0	0	PIGFP2
ENSG00000234882	0	0	0	0	0	0	0	0	0	EIF3EP1
ENSG00000234883	0	0	2	2	0	0	0	0	2	MIR155HG
ENSG00000234884	11	18	14	11	11	9	12	14	6	GRK3-AS1
ENSG00000234886	0	0	0	0	0	0	0	0	0	MTND5P26
ENSG00000234888	0	0	0	0	0	0	0	0	0	OFD1P15Y
ENSG00000234889	0	0	0	0	0	0	0	0	0	KPNB1P1
ENSG00000234890	0	0	0	0	0	0	0	0	0	HNRNPDLP2
ENSG00000234891	0	0	0	0	0	0	0	0	0	
ENSG00000234892	4	1	0	0	0	0	0	0	0	
ENSG00000234894	0	0	0	0	0	0	0	0	0	
ENSG00000234895	0	0	0	0	0	0	0	0	0	OR52X1P
ENSG00000234896	0	0	0	0	0	0	0	0	0	OR7E62P
ENSG00000234898	0	0	0	0	0	0	0	0	0	CHEK2P3
ENSG00000234899	28	40	22	54	39	51	39	27	34	SOX9-AS1
